,Unnamed: 0,name,city,phone-number,date,ssn,id,height,weight,age,drinks,smokes,bp-systolic,bp-diast,tumor_size,temperature,stage,drug,double_lung_infection,fup
135,135,Frederick Carson,Elsey,642-519-0680,2016-06-04,600-14-8269,9622578457,5.55,20.93,61,0,0,21,171,4,96,2,ADE_2.5,0,2
136,136,Tyler Gray,Sardis,438-416-6158,1970-12-02,226-85-7315,6059715865,7.08,70.95,16,1,0,93,180,1,99,3,Imfinzi,1,2
137,137,Meghan Nguyen,Hobson,289-235-7772,2006-03-28,438-98-8117,1526266397,4.69,93.7,45,0,1,39,159,6,95,1,Xaretzi,0,2
138,138,Andrew Schneider,Canjilon,471-538-8207,2006-08-08,505-17-0717,6929143849,4.49,9.09,30,1,0,86,160,4,98,1,Kras,0,2
139,139,Richard Benton,Coteau Holmes,551-525-1584,2001-08-23,665-24-8430,3839886794,5.15,108.4,11,0,1,23,134,1,95,3,DXC_Oral,1,2
140,140,Chad Edwards,Hillister,275-047-9167,1995-10-13,637-77-4364,4708744184,7.72,42.47,24,1,1,96,121,4,97,3,DXC_Drug,1,2
141,141,Nicole Garrett,Koliganek,602-439-1816,1996-08-06,036-99-9280,7551137021,6.04,89.15,20,0,1,76,149,2,95,1,Imfinzi,1,2
142,142,Judith Cook,Des Moines,841-280-7604,1997-07-25,837-43-9072,8392678546,6.65,53.41,78,1,1,83,112,5,96,3,Kras_5,1,2
143,143,Oscar Peters,Darnestown,964-016-9765,1998-11-01,339-75-6286,2861979570,4.92,69.02,36,1,1,46,155,4,98,2,Kras,0,2
144,144,Christina Martinez,Tehama,262-840-1237,1987-06-06,081-11-5373,2298455226,5.8,58.87,42,1,0,33,114,1,97,1,Imfinzi,1,2
145,145,Laura Aguilar,Livingston Manor,507-370-0421,1992-07-06,767-40-3800,4772559725,4.07,15.87,58,0,1,75,125,5,94,2,Kras,1,2
146,146,Robert Douglas,McNeill,649-419-4678,2012-06-13,197-92-9600,1200307335,4.88,10.84,17,1,1,79,168,4,99,2,Kras_5,0,2
147,147,Michael Khan,Edgemont,596-882-0877,1981-10-14,753-81-9636,4774516759,4.37,30.0,18,0,1,57,138,6,98,3,Kras_5,1,2
148,148,Jerry Thompson,Twin Lakes Village,756-622-1731,1974-07-23,851-60-6616,6587768055,5.38,89.18,38,0,0,60,150,2,99,1,Imfinzi,1,2
149,149,Danielle Sanchez,Bazile Mills,617-114-3904,1979-06-25,877-06-8732,4351145825,6.05,23.03,19,0,1,69,115,1,94,1,DXC_Oral,0,2
150,150,Charles Maldonado,Two Creeks,603-238-2817,2002-12-20,854-03-4734,5738452974,7.48,34.65,33,1,1,38,149,2,94,3,ADE_2.5,0,2
151,151,Travis Wilson,Northfield Woods,665-519-5252,2003-12-03,051-48-5660,9544027613,6.38,47.85,30,0,1,76,132,5,99,3,DXC_Drug,0,2
152,152,Lacey Mason PhD,Chester Heights,643-722-7307,1985-04-10,687-20-9958,682267454,6.69,14.63,71,0,1,55,172,4,97,1,DXC_Drug,0,2
153,153,Bailey Rhodes,George West,866-309-1362,1973-12-03,429-74-8515,1817805371,7.12,22.87,55,1,1,74,140,5,95,1,Xaretzi,1,2
154,154,Robert Burke,Russell City,406-267-0217,2012-03-23,504-71-5290,6061170184,4.78,40.36,27,0,0,34,182,4,94,3,ADE_2.5,0,2
155,155,Donna Armstrong,Blue River,349-380-6113,2018-09-11,297-62-0236,549456070,6.99,63.32,31,1,0,94,165,6,94,2,Kras,1,2
156,156,Kristen Shelton,Cushman,643-636-8596,1976-10-24,709-18-9385,8438073247,7.39,8.5,20,1,0,67,141,5,94,3,ADE_2.5,1,2
157,157,Juan Stevens,Saragosa,930-039-4557,1983-04-14,431-28-1057,1943262954,4.25,103.88,67,1,1,31,134,6,97,2,DXC_Drug,0,2
158,158,William Edwards,Hazel Hurst,882-488-2638,2012-09-27,147-67-0218,5640248098,7.91,42.95,67,1,0,21,115,5,97,3,ADE_2.5,0,2
159,159,Samantha Barnes,Wauneta,375-202-0181,2020-11-11,461-32-8601,6256545836,5.96,68.31,72,1,0,70,198,4,99,1,Kras,0,2
160,160,Jacqueline Mason,Maywood,833-624-3543,1991-03-24,563-84-4603,6870773395,4.59,87.19,62,0,1,29,199,1,95,1,Xaretzi,0,2
161,161,Susan Bright,North Sea,370-993-9775,1988-08-14,523-49-4534,826096799,6.57,60.33,61,1,1,30,152,1,95,3,Kras_5,1,2
162,162,Todd Baldwin,Shady Grove,624-849-2450,2001-05-11,131-91-8149,5183985325,5.05,113.33,11,1,0,36,133,5,94,2,Imfinzi,0,2
163,163,Bill Banks,Waggoner,419-867-1509,1994-09-30,511-52-4466,3364353604,4.72,113.48,35,0,1,70,151,4,95,2,Kras_5,1,2
164,164,John Marshall,Barneveld,522-611-2552,1992-04-04,654-08-3686,996974022,4.68,21.46,37,1,0,63,130,2,99,1,Imfinzi,1,2
165,165,Angela Dorsey,LaMoure,747-688-5164,1980-06-01,441-96-6265,412273985,5.63,87.18,51,1,0,42,124,1,96,1,DXC_Oral,0,2
166,166,Chad Bradshaw,Redmon,352-291-7650,2018-01-22,561-63-2145,6692640513,6.65,49.29,51,1,0,40,198,2,98,1,Kras,1,2
167,167,Andrew Cook,Clendenin,426-763-8023,1993-07-25,444-01-2185,822608664,7.57,16.35,52,1,0,96,125,3,96,2,Imfinzi,1,2
168,168,Jody Garcia,Carnero,607-736-1252,2005-11-27,593-54-6376,4341915683,5.54,58.48,66,0,0,31,119,6,96,3,Imfinzi,0,2
169,169,Kathryn Rose,Joel,154-138-1890,1988-12-20,056-44-5191,7477536173,4.1,7.26,19,0,1,99,129,3,96,1,ADE_2.5,0,2
170,170,Sarah Kane,Margaret,878-878-5402,2006-06-10,611-31-9725,6668572367,6.04,98.98,44,1,0,70,174,1,95,1,Kras,1,2
171,171,Kimberly Alexander,DuPont,110-330-8939,1990-03-29,710-03-3858,2706796292,5.2,24.25,54,0,0,82,190,6,96,1,DXC_Oral,1,2
172,172,Daniel Cohen,Brook Park,548-725-9450,2003-11-17,233-52-6455,2703449213,5.7,113.43,78,0,1,20,118,6,94,3,DXC_Drug,0,2
173,173,Kent Thomas,Flint City,879-550-7440,1987-08-17,125-80-5183,5715793354,7.02,15.7,11,1,0,23,191,5,96,2,Kras_5,1,2
174,174,Dawn Robinson,Veyo,380-806-4939,2004-12-16,875-68-9574,484730731,5.17,41.95,56,1,0,55,134,6,98,1,Imfinzi,0,2
175,175,Tiffany Johnson,Merrick,550-902-7423,1985-12-17,870-68-7250,6499426620,6.97,33.66,56,1,0,60,195,2,97,2,Xaretzi,0,2
176,176,Michelle Dixon,Sealy,189-884-7942,2015-07-19,256-15-1564,6681048906,7.48,30.76,55,1,0,50,136,2,96,2,DXC_Oral,0,2
177,177,Andrea Barber,Olaton,915-981-9316,1975-04-29,243-95-7123,5844207751,4.03,117.15,41,1,1,54,166,5,97,3,Kras_5,1,2
178,178,Stephen Cook,Giltner,661-322-1583,1980-07-08,793-69-3416,3339811372,7.06,108.1,60,1,0,91,143,2,99,1,Xaretzi,0,2
179,179,Terri Steele,Indianola,973-360-8162,2010-03-19,681-64-1239,1403894098,5.03,89.18,12,1,0,23,125,5,99,3,Xaretzi,0,2
180,180,Robert Murray,Conway Springs,407-851-3452,2013-01-22,016-04-7083,68686613,6.12,98.6,24,1,0,49,120,1,98,3,Kras,1,2
181,181,Troy Vaughn,Hamler,964-421-1886,1987-09-05,711-49-0366,9716686041,4.08,74.53,34,1,0,87,196,5,95,2,Xaretzi,1,2
182,182,Kathryn Ellis,Newtonsville,570-678-0735,1970-04-27,002-04-4414,9058328933,4.98,100.41,26,1,1,49,192,1,99,2,Kras,0,2
183,183,Angela Harris,Belcher,711-542-7451,1988-07-15,367-72-9037,8137768563,6.29,53.61,41,0,1,95,148,5,95,2,ADE_2.5,0,2
184,184,Omar Thompson,Crested Butte,834-649-9945,1991-07-06,628-95-6359,7015376119,5.89,101.13,54,1,0,71,155,5,95,3,DXC_Drug,1,2
185,185,Richard Shelton,Oakport,600-184-5265,1982-01-20,129-17-2159,9221983152,5.72,4.89,26,0,0,89,191,4,96,3,ADE_2.5,0,2
186,186,Richard Marshall,Grambling,380-782-9852,1970-08-03,865-72-5907,2784354292,6.15,90.04,69,1,0,63,155,3,95,3,Imfinzi,0,2
187,187,Tiffany Moreno,Rose Valley,366-123-3498,2000-12-26,346-45-4848,5261448433,6.93,106.73,56,0,1,98,169,5,99,3,Kras_5,0,2
188,188,Fernando Fletcher,Bayou La Batre,325-222-4765,2009-04-13,367-54-3908,6515481735,7.56,92.27,33,1,0,66,170,3,94,1,Xaretzi,1,2
189,189,Jamie Reed,Stella,902-780-5618,1972-10-10,129-55-6378,1255365218,6.08,82.34,72,1,0,66,126,4,95,3,DXC_Oral,1,2
190,190,Stephanie Brady,Pine Plains,468-595-6958,2009-09-10,306-10-4363,2641542728,4.49,2.7,74,0,0,30,132,6,96,2,Kras_5,0,2
191,191,Jonathan Long,Tilleda,794-516-1924,2005-01-27,269-09-1204,5984033870,7.98,68.47,75,0,1,75,146,6,95,1,Kras_5,0,2
192,192,Brittany Moore,Riverview,450-414-4386,1972-10-16,791-19-2223,9760095247,5.74,84.75,16,1,0,59,127,1,97,3,DXC_Oral,1,2
193,193,Felicia Patterson,Miltonvale,941-592-5985,1977-09-08,151-76-4478,3316481616,4.21,41.2,13,1,0,49,199,1,97,1,Kras,1,2
194,194,John Valdez,Laguna,397-090-4544,1981-03-17,413-18-8143,9286281403,4.89,111.92,45,1,0,28,192,5,94,2,Xaretzi,1,2
195,195,Rachel Middleton,Northbranch,720-637-0738,2015-12-05,476-34-6001,4619296295,7.66,77.56,25,1,1,97,111,4,96,2,Imfinzi,1,2
196,196,Connie Moore,Taft Heights,684-692-2330,2005-06-05,465-82-8757,3940731481,4.25,113.91,71,1,0,94,120,1,97,1,DXC_Drug,0,2
197,197,Scott Harper,Fronton,242-932-3362,2010-05-28,663-47-1856,591697518,6.97,51.44,18,1,1,61,177,3,98,3,DXC_Oral,0,2
198,198,John Green,Sudley,783-091-8999,1974-03-22,615-20-5940,8262331549,6.07,90.29,10,1,0,46,193,1,95,2,Xaretzi,0,2
199,199,Claire James,Gore,584-648-0480,2020-03-01,863-45-8211,963984634,7.38,34.17,27,0,0,23,190,6,99,1,Imfinzi,0,2
200,200,David Barton,New Deal,692-700-1685,2002-06-27,236-12-9380,944466691,5.34,64.35,59,0,1,30,162,4,96,1,DXC_Oral,0,2
201,201,Ethan Carpenter,Leachville,751-841-4656,2015-08-31,480-99-0726,4905970842,7.72,92.6,17,0,1,22,123,3,98,1,DXC_Drug,1,2
202,202,Sarah Miller,Steubenville,487-595-6349,1990-12-30,805-37-4930,2186194797,5.58,112.54,60,1,1,70,129,4,99,1,Imfinzi,0,2
203,203,Rebecca Chen,Melrude,981-477-6089,2013-11-05,642-04-6363,5849476663,5.93,87.8,15,1,0,33,173,6,97,3,DXC_Oral,0,2
204,204,Christopher Coleman,Cheviot,177-234-1521,2001-08-29,683-74-0547,1528902013,7.38,28.26,13,0,1,34,113,6,96,3,Kras,0,2
205,205,Casey Underwood,Babbitt,357-550-6277,2003-05-14,362-84-3327,1343241057,7.64,24.0,55,1,1,38,117,3,96,1,ADE_2.5,1,2
206,206,Jamie Bowen,Hookdale,701-309-4027,1981-12-09,710-06-7662,8783506382,5.17,106.55,58,0,1,94,186,3,96,3,ADE_2.5,0,2
207,207,Kirsten Taylor,Annetta South,140-963-8457,2000-03-10,745-21-6894,2217077984,4.02,14.66,23,1,0,85,175,1,98,1,DXC_Drug,0,2
208,208,Brady Bryant,Brent,723-535-0324,2000-02-20,620-27-4479,7750392966,4.05,67.02,43,1,1,92,168,1,95,1,Imfinzi,1,2
209,209,Joshua Baker,Autaugaville,863-837-2620,1974-11-04,688-27-7453,1635164622,6.59,102.37,39,1,0,71,144,3,97,1,Xaretzi,0,2
210,210,Vincent Kane,Spirit,603-832-6177,1973-03-16,731-11-7772,185825236,4.8,48.45,22,0,0,27,172,2,97,2,ADE_2.5,1,2
211,211,Monica Cortez,Gate,630-151-0077,1986-08-26,624-05-0730,6307037592,6.28,10.94,33,1,0,95,194,1,96,1,ADE_2.5,1,2
212,212,James Frederick,Wall,115-766-4483,2010-04-05,633-63-5486,9652025059,7.32,74.46,16,1,1,57,185,2,97,3,DXC_Drug,0,2
213,213,Deborah Burnett,Rainelle,935-255-8792,1975-01-11,306-09-1109,6477041570,7.13,58.22,61,0,1,85,176,2,97,1,DXC_Drug,1,2
214,214,Michael Reyes,Gun Barrel City,292-705-1468,2000-09-09,738-75-5574,1874894074,5.41,109.67,11,1,1,20,113,6,97,1,Kras,1,2
215,215,William Brown,East Pasadena,286-792-1251,1970-09-15,467-87-1411,2344627356,4.38,88.66,31,0,0,96,167,6,94,2,ADE_2.5,0,2
216,216,Elizabeth Tran,Brookings,596-434-7845,1972-02-14,314-21-8223,1986291372,4.26,48.11,47,1,0,47,155,6,94,2,Imfinzi,1,2
217,217,Eric Nichols,Las Vegas,349-896-4940,1988-06-15,450-23-8482,2027318419,4.57,74.51,53,0,0,63,194,6,98,3,Kras,1,2
218,218,Stephen Kim,Triplett,291-856-4442,2000-07-17,658-90-5030,9912513662,4.0,49.44,27,0,0,33,179,6,98,2,Kras_5,1,2
219,219,Rachel Chavez,International Falls,285-201-1936,2020-12-10,387-68-1868,6070312103,6.36,60.56,79,0,0,63,185,2,98,3,DXC_Drug,1,2
220,220,Ashley Brown,Werley,359-840-5088,1988-12-26,324-06-8264,5576259821,4.51,86.78,43,1,0,80,179,1,99,1,Kras_5,1,2
221,221,Gary Carlson,Emmaus,362-754-9532,2012-02-27,603-73-3106,8576764244,7.88,31.54,46,0,0,45,153,5,99,1,DXC_Oral,1,2
222,222,Lisa Diaz,Fort Myers Shores,346-838-3522,1999-02-11,344-83-2296,6512095647,4.55,107.69,51,1,1,73,170,4,94,3,DXC_Oral,0,2
223,223,Mark Lozano DDS,Outing,419-736-4470,2019-03-07,730-63-8854,568494213,7.66,46.33,35,1,0,41,116,3,96,2,Imfinzi,1,2
224,224,Jose Swanson,Westford,228-380-7950,1979-06-04,594-69-7461,9570060809,4.08,11.09,78,0,1,27,114,6,99,1,Imfinzi,1,2
225,225,Ashley Rivera,Walnut Shade,277-367-9424,1999-01-26,595-86-7613,6261583287,4.04,90.28,28,1,1,75,125,4,95,2,DXC_Oral,0,2
226,226,Danielle Cervantes,London Mills,305-782-4808,2017-04-27,376-40-1860,3505358815,6.22,83.19,68,0,0,80,193,2,95,2,Xaretzi,1,2
227,227,Bailey Evans,Milolii,188-400-5589,1975-10-01,173-51-9008,9720887777,6.88,52.34,33,1,0,37,137,1,95,3,Imfinzi,0,2
228,228,Fernando Garcia,Winslow,332-735-6022,1977-06-27,810-63-8981,929538993,4.14,68.48,76,1,0,28,149,3,97,1,Imfinzi,1,2
229,229,Dominique Stewart,Driscoll,722-121-9531,2015-12-20,283-43-9523,4409816366,5.72,57.85,11,1,1,85,128,3,98,3,Kras_5,1,2
230,230,Michelle Shepard,Stoutland,999-932-6695,2017-08-02,041-11-8031,3731289923,4.95,67.01,14,1,1,72,147,3,94,2,DXC_Drug,0,2
231,231,Zachary Peters,Ural,611-821-9076,1973-09-11,538-96-4441,504613952,4.88,116.62,38,1,0,86,131,5,96,1,Xaretzi,0,2
232,232,Mitchell Martin,Steamboat Canyon,214-142-8000,2010-02-26,150-76-2792,5456033927,5.75,91.15,39,1,1,90,176,4,96,1,Imfinzi,0,2
233,233,David Jones,Nuiqsut,440-166-6296,2002-09-20,783-59-8183,2196903705,7.75,114.65,19,1,1,42,181,5,98,1,DXC_Oral,1,2
234,234,Leslie Riggs,Alum Bridge,538-502-3524,2013-07-19,056-28-8436,8310638979,4.05,103.23,42,1,0,31,128,4,94,3,DXC_Drug,0,2
235,235,Mathew Shaffer,Americus,893-458-9943,1979-09-22,327-31-0839,1938094138,6.76,15.98,50,1,1,42,172,4,94,2,DXC_Drug,0,2
236,236,Alyssa Carpenter,Packwood,156-339-3910,1982-04-19,391-48-2321,4391428405,4.11,86.03,33,1,0,93,139,6,96,1,Xaretzi,0,2
237,237,Leah Cole,Sodaville,775-188-3045,2017-12-13,571-42-5345,2711837953,5.68,60.67,31,0,1,96,151,6,96,2,Imfinzi,0,2
238,238,Stephen Ingram,Chattanooga Valley,666-859-5175,1987-06-01,565-07-2204,1332557616,7.49,113.78,39,0,0,64,132,2,95,1,Imfinzi,1,2
239,239,Michael Mccarthy,Village of Clarkston,876-939-8410,1974-06-30,324-72-2613,2256348075,4.16,41.15,64,0,1,62,150,4,98,3,Kras,1,2
240,240,Dean Anderson,Lamartine,222-499-4408,2015-05-25,855-09-8133,5462005930,5.77,67.1,56,1,1,39,145,5,99,3,ADE_2.5,1,2
241,241,Eric Owens MD,Polkville,622-314-8461,2010-04-25,010-71-0290,5054079298,7.75,72.0,47,0,1,72,194,3,95,3,Imfinzi,1,2
242,242,Dr. Zachary Munoz DDS,Love Valley,396-556-4415,1974-03-05,593-88-5511,9422545250,5.74,80.46,40,0,0,30,161,6,99,1,Kras_5,0,2
243,243,Miguel Holland,Grottoes,312-091-0070,2008-10-18,573-07-8207,8967838614,6.67,77.02,18,0,0,41,132,4,96,1,DXC_Drug,0,2
244,244,Lauren Bailey,Thompson's Station,378-638-8881,1997-07-22,813-56-4110,9284833227,5.14,7.9,26,1,1,46,154,6,95,1,Imfinzi,1,2
245,245,Mrs. Sandra Martin,Bussey,565-732-5091,2010-07-23,737-61-9174,5047953065,7.99,85.16,34,1,0,82,157,2,97,1,Imfinzi,0,2
246,246,Jason Cole,Lewisburg,634-573-8913,2008-12-11,370-48-1928,6052033005,4.72,55.3,75,1,0,60,175,4,96,2,Kras,0,2
247,247,Anthony Gardner,Cedar Knolls,359-674-2134,2000-02-16,712-94-3026,1018752333,7.33,19.09,11,0,0,84,163,6,97,2,DXC_Drug,1,2
248,248,Joseph Johnson,Lawrence Park,815-064-5889,2017-12-08,655-12-9668,7181508530,4.23,3.7,23,0,1,53,157,4,99,2,Xaretzi,1,2
249,249,Edward Hammond,Theta,109-461-1836,1982-10-22,645-59-1873,2235682719,5.88,35.82,51,1,1,38,166,5,95,2,Xaretzi,0,2
250,250,Thomas Rodriguez,Santaquin,652-398-8677,1995-09-07,445-98-4764,6715037148,4.15,68.64,53,0,1,95,185,5,98,3,ADE_2.5,1,2
251,251,Erica Mccann,Semmes,935-779-8573,1982-10-13,343-88-4141,8454478382,5.05,34.79,25,0,1,76,195,6,95,1,DXC_Oral,1,2
252,252,Keith Strickland,South Corning,759-891-1686,2019-11-25,387-14-9147,6528442669,4.5,81.18,37,1,1,91,186,6,95,3,Xaretzi,0,2
253,253,Carlos Obrien,Oilmont,638-511-7283,2021-07-19,031-94-5866,6040132644,5.65,22.16,33,0,0,27,154,1,94,2,ADE_2.5,1,2
254,254,Eric Terry,Randalia,296-997-7860,1972-07-19,677-14-1414,3147418476,7.17,74.84,18,1,1,98,113,6,97,3,Kras,1,2
255,255,Heather Roberts,Mina,879-593-1008,1986-03-15,226-48-2562,5499336917,7.16,8.21,78,1,1,22,131,5,94,3,Imfinzi,0,2
256,256,Ryan Donovan,Roselle,134-141-1417,2019-01-10,404-90-6445,3034713948,6.96,114.63,50,1,0,38,140,4,97,2,DXC_Oral,0,2
257,257,Caleb Perkins MD,Gravity,465-286-7286,1970-09-30,668-15-4186,1724313645,4.31,21.36,77,1,0,99,160,3,95,1,Kras,0,2
258,258,Christina Burch,Poca,456-388-0400,2020-11-16,799-93-3497,4728519010,7.83,68.87,68,0,0,57,193,1,96,3,ADE_2.5,0,2
259,259,Stephanie Harris,Black Gap,544-115-9742,1999-02-22,655-09-1776,1346003791,5.73,25.43,70,0,1,97,128,2,98,3,DXC_Drug,1,2
260,260,Mr. James Stewart,Stillwater,639-334-3248,1988-12-12,028-46-3391,5379633142,4.76,100.65,71,0,1,36,122,2,96,2,Imfinzi,1,2
261,261,Tracy Cardenas,Searingtown,166-943-0721,2003-11-02,045-64-5427,2781081809,4.03,36.45,56,1,1,56,128,2,99,2,DXC_Oral,1,2
262,262,Scott Webb,Glen Elder,138-830-4653,2011-05-02,101-04-1708,4358915657,4.48,78.57,41,1,0,32,112,6,96,1,ADE_2.5,0,2
263,263,Shaun Jacobs,Lobeco,258-307-3905,2004-10-29,793-51-3025,6430996206,7.67,34.99,55,0,1,40,114,3,98,2,Imfinzi,0,2
264,264,David Smith,Ponchatoula,564-975-0915,1978-11-14,858-90-6668,9082802220,5.21,119.52,54,0,0,54,140,3,97,1,DXC_Oral,0,2
265,265,Mr. Mark Khan,West Newton,226-395-1247,1970-04-03,267-44-4144,1852287897,5.39,74.93,26,0,0,22,113,5,95,1,ADE_2.5,0,2
266,266,Danielle Jackson,Lorimor,460-758-8196,1982-10-04,321-78-0054,6241384487,7.85,3.8,54,0,0,73,182,2,97,1,Imfinzi,0,2
267,267,Caitlin Dawson,Glenallen,603-941-3680,2000-06-26,342-72-4851,3953427360,4.65,42.69,60,1,0,91,192,4,99,3,Imfinzi,0,2
268,268,William Robertson DVM,Granton,177-759-9071,1993-06-22,066-24-2348,1808837379,6.77,40.93,37,1,0,72,196,2,97,3,DXC_Oral,1,2
269,269,Mr. Martin May,Reardan,753-419-6152,1979-08-18,311-05-6170,9159807019,7.53,34.6,58,1,1,64,186,6,96,2,Xaretzi,0,2
270,270,Lydia Contreras,Orchard Beach,940-941-0499,2013-11-25,657-22-1143,2928694574,7.15,99.95,62,0,0,94,165,6,95,1,DXC_Oral,0,2
271,271,Barbara Johns MD,Adelaide,599-821-5522,1974-12-22,702-32-7187,749619092,5.54,88.82,41,1,1,40,174,4,96,3,Xaretzi,1,2
272,272,Sarah Klein,Millwood,864-799-5853,1985-07-15,054-39-2308,6086098239,5.06,100.5,63,1,1,79,111,4,96,2,DXC_Drug,1,2
273,273,Laura Jones,Pettus,622-043-1900,2015-07-30,611-42-9601,9862638182,6.16,51.97,22,1,1,55,169,3,98,2,Kras,1,2
274,274,Rebekah Jones,Rockcreek,633-757-0637,1989-09-16,002-66-9447,9034523980,4.97,52.4,61,0,0,43,187,3,95,1,Imfinzi,1,2
275,275,Jessica Clarke,Sonnette,339-709-8779,2007-07-21,227-05-8417,9591483950,4.71,12.98,56,1,1,30,119,5,97,3,Kras_5,0,2
276,276,Kristin Lewis,Moose Lake,227-154-6170,1972-08-07,249-07-9146,2185718927,7.81,82.07,33,0,1,40,110,6,98,1,Kras_5,0,2
277,277,Matthew Scott,Waldo,176-667-1494,1973-04-23,808-56-8920,343363895,7.35,46.82,68,1,0,97,146,5,95,2,Xaretzi,1,2
278,278,Shannon Russo,Redding,511-147-8800,2018-04-16,541-53-1244,269944681,4.54,3.68,62,1,1,68,134,5,97,1,Imfinzi,1,2
279,279,Matthew Martinez,Fort Bridger,348-245-3310,1998-10-21,801-55-7226,2420640346,5.87,92.07,59,0,1,91,180,4,97,2,Kras,1,2
280,280,Krystal Patton,Dundee,658-517-4427,2021-09-11,512-38-0333,8153326331,5.64,87.33,13,0,1,95,199,2,98,1,Kras_5,0,2
281,281,Ronald Melendez,Bull Creek,396-123-5570,2020-11-23,341-52-3374,9012871164,5.21,26.07,39,1,1,45,159,2,99,3,Xaretzi,0,2
282,282,Brittany Ferguson,Millbrook,349-764-3053,1985-01-23,856-07-5007,9779386237,7.0,86.44,23,1,0,20,175,5,98,2,DXC_Oral,1,2
283,283,Kevin Sutton,Slaterville Springs,434-622-5300,1972-04-11,134-76-4109,3504456475,6.93,18.75,20,0,1,59,116,5,99,3,Xaretzi,1,2
284,284,Alexis Morris,Fairbank,124-420-0419,1985-10-25,368-19-5156,4816206591,7.28,76.15,46,0,0,63,155,2,94,1,DXC_Oral,0,2
285,285,Richard Sims,Stanberry,353-684-0525,1974-04-23,779-90-0244,3011533001,5.24,112.5,14,1,0,82,170,2,99,2,ADE_2.5,1,2
286,286,Albert Alvarado,Timberlake,929-154-2185,2012-01-20,875-71-6276,8340881485,5.52,43.34,19,0,1,75,163,1,98,3,DXC_Drug,0,2
287,287,Amber Allison,Leucadia,977-669-2341,2010-03-12,506-54-8457,7041240908,6.58,43.95,13,1,1,73,155,3,94,3,Xaretzi,0,2
288,288,Eric Chen,Gages Lake,961-863-5286,2006-05-16,188-04-1225,9227849016,5.91,24.52,24,0,1,36,135,4,96,1,Kras_5,1,2
289,289,Regina Myers,Ballard,123-062-5967,2013-09-04,404-04-4186,8356704967,6.61,49.77,38,1,1,61,188,3,95,2,Xaretzi,1,2
290,290,Alex Wood,Culleoka,637-041-3645,1985-08-11,490-50-7956,9411809625,5.76,5.5,46,0,1,35,130,6,94,3,Imfinzi,0,2
291,291,Melissa Velasquez,Haskell,281-529-3820,1983-02-03,132-01-0290,238101488,5.09,48.47,53,0,0,60,121,3,99,2,Kras,0,2
292,292,Michelle Dalton,Highview,833-702-3093,2006-09-25,578-06-1076,299739463,6.33,44.5,18,1,0,90,138,3,94,3,Imfinzi,1,2
293,293,Kimberly Burke,Kingsdown,190-127-2906,1974-04-24,815-95-0095,6456326930,4.87,89.5,13,0,0,43,167,6,95,1,ADE_2.5,0,2
294,294,Heather Walker,Island Park,752-468-2145,2015-12-24,277-19-8089,4654125632,5.39,63.6,59,1,1,32,190,2,96,2,ADE_2.5,0,2
295,295,Leslie Allen,Tiplersville,527-150-9038,2018-08-02,386-97-6498,6564776089,4.08,21.52,55,1,1,28,126,3,95,1,Kras,1,2
296,296,Ashley Martinez,Naperville,636-727-8653,2006-12-14,849-54-6101,3188445213,7.26,17.1,11,1,1,48,141,2,96,1,DXC_Oral,1,2
297,297,Paula Walker DVM,Venice,332-624-5271,1992-11-21,371-48-2924,626489314,6.56,54.05,53,0,0,71,123,2,98,2,DXC_Drug,1,2
298,298,James Drake,Camdenton,462-637-0544,2019-10-15,004-05-0798,9495846455,6.27,27.39,11,1,1,41,133,6,98,2,Kras,1,2
299,299,Jeffrey Kramer,Los Alamitos,442-474-0361,1971-11-28,612-48-0398,3744131304,7.43,113.77,64,1,0,51,112,1,98,2,Xaretzi,0,2
300,300,Megan Bryan,Batchtown,400-262-8520,1975-03-28,671-97-5216,4109597650,5.63,119.35,38,1,1,80,136,5,96,1,Imfinzi,0,2
301,301,Terri Hughes,Avoca,811-605-4079,2001-05-25,180-72-5508,4695857617,5.33,85.34,76,0,1,32,125,6,97,1,ADE_2.5,0,2
302,302,Evan Stanley,Swan Valley,453-503-2776,2008-01-30,351-97-4254,6180540799,4.39,117.07,26,1,1,32,192,2,97,1,Xaretzi,0,2
303,303,Jacqueline Vaughn,Bond,385-054-8062,2020-05-20,367-20-7123,4253614432,5.94,116.86,56,1,0,97,131,1,96,1,ADE_2.5,0,2
304,304,Erin Nelson,Rogue River,134-200-2507,2003-09-30,411-99-1564,222132539,7.78,94.64,32,1,0,61,115,3,95,3,Kras,0,2
305,305,Brandon Coleman,Mackeys,865-704-0133,1992-12-02,411-23-8529,7452113839,5.67,116.12,13,0,1,42,140,1,99,2,Imfinzi,1,2
306,306,Jessica Armstrong,New Cumberland,450-822-8596,2011-01-05,285-45-3263,6461116314,7.42,46.69,63,1,0,61,120,3,96,3,DXC_Drug,1,2
307,307,Jacqueline Moreno,Noyack,121-162-9964,1976-02-05,554-27-3923,7608060062,5.58,39.21,76,1,1,43,124,6,96,1,DXC_Drug,0,2
308,308,Judith Mahoney,Dixmoor,157-068-3503,1986-08-09,301-98-9327,2849756435,5.37,4.75,29,0,0,92,110,6,94,2,ADE_2.5,0,2
309,309,Tammy Clark,Vero Beach,658-716-1071,1989-12-21,149-06-5464,9705956862,5.47,69.3,21,0,1,88,163,4,96,1,Xaretzi,1,2
